sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
904,15.066666666666666,Afternoon,0.3916666666666666,10.7,10,8,2,10,0,19.274617100109026,3356800,2025-10-12 18:11:09.776944
905,15.083333333333334,Afternoon,0.3958333333333335,10.750000000000002,11,11,0,11,0,8.36071354545063,110000,2025-10-12 18:11:10.776944
906,15.1,Afternoon,0.3999999999999999,10.799999999999999,11,10,1,11,0,16.03688299994908,1738400,2025-10-12 18:11:11.776944
907,15.116666666666667,Afternoon,0.4041666666666668,10.850000000000001,11,10,1,11,0,15.635416363693366,1738400,2025-10-12 18:11:12.776944
908,15.133333333333333,Afternoon,0.4083333333333332,10.899999999999999,10,8,2,10,0,18.821207400014828,3356800,2025-10-12 18:11:13.776944
909,15.15,Afternoon,0.4125000000000001,10.950000000000001,11,10,1,11,0,16.410050818029216,1738400,2025-10-12 18:11:14.776944
910,15.166666666666666,Afternoon,0.4166666666666665,10.999999999999998,11,10,1,11,0,13.909230909121106,1738400,2025-10-12 18:11:15.776944
911,15.183333333333334,Afternoon,0.4208333333333334,11.05,11,11,0,11,0,12.741270091034743,110000,2025-10-12 18:11:16.776944
912,15.2,Afternoon,0.4249999999999998,11.099999999999998,11,10,1,11,0,15.738656000063532,1738400,2025-10-12 18:11:17.776944
913,15.216666666666667,Afternoon,0.4291666666666667,11.15,11,11,0,11,0,13.376905545638609,110000,2025-10-12 18:11:18.776944
914,15.233333333333333,Afternoon,0.4333333333333331,11.199999999999998,12,9,3,12,0,23.441409250002227,5005200,2025-10-12 18:11:19.776944
915,15.25,Afternoon,0.4375,11.25,11,10,1,11,0,15.784498181925631,1738400,2025-10-12 18:11:20.776944
916,15.266666666666667,Afternoon,0.4416666666666669,11.300000000000002,11,8,3,11,0,24.799297727275356,4995200,2025-10-12 18:11:21.776944
917,15.283333333333333,Afternoon,0.4458333333333333,11.35,12,10,2,12,0,21.10302308324208,3376800,2025-10-12 18:11:22.776944
918,15.3,Afternoon,0.4500000000000002,11.400000000000002,11,10,1,11,0,17.776465090967328,1738400,2025-10-12 18:11:23.776944
919,15.316666666666666,Afternoon,0.4541666666666666,11.45,11,10,1,11,0,15.24987390885971,1738400,2025-10-12 18:11:24.776944
920,15.333333333333334,Afternoon,0.4583333333333335,11.500000000000002,11,10,1,11,0,14.808184545389933,1738400,2025-10-12 18:11:25.776944
921,15.35,Afternoon,0.4624999999999999,11.549999999999999,11,11,0,11,0,12.944212727234117,110000,2025-10-12 18:11:26.776944
922,15.366666666666667,Afternoon,0.4666666666666668,11.600000000000001,11,9,2,11,0,17.967865181576187,3366800,2025-10-12 18:11:27.776944
923,15.383333333333333,Afternoon,0.4708333333333332,11.649999999999999,12,10,2,12,0,18.722237333349767,3376800,2025-10-12 18:11:28.776944
924,15.4,Afternoon,0.4750000000000001,11.700000000000001,12,11,1,12,0,17.160009166824846,1748400,2025-10-12 18:11:29.776944
925,15.416666666666666,Afternoon,0.4791666666666665,11.749999999999998,12,12,0,12,0,12.535869333305527,120000,2025-10-12 18:11:30.776944
926,15.433333333333334,Afternoon,0.4833333333333334,11.8,12,10,2,12,0,18.568485083354364,3376800,2025-10-12 18:11:31.776944
927,15.45,Afternoon,0.4874999999999998,11.849999999999998,12,11,1,12,0,14.922929666530157,1748400,2025-10-12 18:11:32.776944
928,15.466666666666667,Afternoon,0.4916666666666667,11.9,12,10,2,12,0,19.189342499961032,3376800,2025-10-12 18:11:33.776944
929,15.483333333333333,Afternoon,0.4958333333333331,11.949999999999998,12,12,0,12,0,14.429010333287806,120000,2025-10-12 18:11:34.776944
930,15.5,Afternoon,0.5,12.0,12,10,2,12,0,20.737689083413596,3376800,2025-10-12 18:11:35.776944
931,15.516666666666667,Afternoon,0.5041666666666669,12.050000000000002,12,12,0,12,0,13.49051533338752,120000,2025-10-12 18:11:36.776944
932,15.533333333333333,Afternoon,0.5083333333333333,12.1,12,12,0,12,0,13.885648333143763,120000,2025-10-12 18:11:37.776944
933,15.55,Afternoon,0.5125000000000002,12.150000000000002,12,12,0,12,0,13.543438333272206,120000,2025-10-12 18:11:38.776944
934,15.566666666666666,Afternoon,0.5166666666666666,12.2,12,9,3,12,0,22.414417833260813,5005200,2025-10-12 18:11:39.776944
935,15.583333333333334,Afternoon,0.5208333333333335,12.250000000000002,12,11,1,12,0,17.391228083397436,1748400,2025-10-12 18:11:40.776944
936,15.6,Afternoon,0.5249999999999999,12.299999999999999,13,13,0,13,0,14.220364384527784,130000,2025-10-12 18:11:41.776944
937,15.616666666666667,Afternoon,0.5291666666666668,12.350000000000001,13,13,0,13,0,13.470209307762651,130000,2025-10-12 18:11:42.776944
938,15.633333333333333,Afternoon,0.5333333333333332,12.399999999999999,12,11,1,12,0,17.218717500024166,1748400,2025-10-12 18:11:43.776944
939,15.65,Afternoon,0.5375000000000001,12.450000000000001,12,11,1,12,0,15.75550833338942,1748400,2025-10-12 18:11:44.776944
940,15.666666666666666,Afternoon,0.5416666666666665,12.499999999999998,12,9,3,12,0,20.899053916688597,5005200,2025-10-12 18:11:45.776944
941,15.683333333333334,Afternoon,0.5458333333333334,12.55,13,12,1,13,0,16.942776153882733,1758400,2025-10-12 18:11:46.776944
942,15.7,Afternoon,0.5499999999999998,12.599999999999998,13,11,2,13,0,18.235149538598378,3386800,2025-10-12 18:11:47.776944
943,15.716666666666667,Afternoon,0.5541666666666667,12.65,13,12,1,13,0,10.940803922984252,1758400,2025-10-12 18:11:48.776944
944,15.733333333333333,Afternoon,0.5583333333333331,12.699999999999998,13,12,1,13,0,17.142659538456847,1758400,2025-10-12 18:11:49.776944
945,15.75,Afternoon,0.5625,12.75,12,9,3,12,0,20.99491266668944,5005200,2025-10-12 18:11:50.776944
946,15.766666666666667,Afternoon,0.5666666666666669,12.800000000000002,13,10,3,13,0,23.007273000075656,5015200,2025-10-12 18:11:51.776944
947,15.783333333333333,Afternoon,0.5708333333333333,12.85,13,12,1,13,0,15.908356999996332,1758400,2025-10-12 18:11:52.776944
