ts,cpu_percent,rss_mb,power_w,energy_j_total
1760285617.3101678,2.00,292.90,0.383,525.599894
1760285618.3101351,7.00,292.90,0.409,526.008961
1760285619.3101459,3.00,292.90,0.427,526.435483
1760285620.310165,8.00,292.90,0.306,526.741208
1760285621.3101394,17.00,292.90,0.610,527.351543
1760285622.3102038,5.00,292.90,0.206,527.557602
1760285623.310216,14.00,292.90,0.510,528.067677
1760285624.3101566,11.00,292.90,0.487,528.554942
1760285625.3101616,11.00,292.90,0.518,529.073332
1760285626.3101435,7.00,292.90,0.492,529.565570
1760285627.3101618,7.00,292.90,0.303,529.868655
1760285628.3101401,8.00,292.90,0.221,530.089912
1760285629.310141,7.00,292.90,0.253,530.342706
1760285630.3101394,7.00,292.90,0.285,530.627390
1760285631.3101406,7.00,292.90,0.247,530.874524
1760285632.3101559,7.00,292.90,0.339,531.213404
1760285633.3101501,6.00,292.90,0.265,531.478603
1760285634.3101494,10.00,292.90,0.504,531.982361
1760285635.310141,15.00,292.90,0.456,532.437858
1760285636.310139,10.00,292.90,0.330,532.767538
1760285637.310133,11.00,292.90,0.462,533.229184
1760285638.310135,0.00,292.90,0.290,533.518918
1760285639.3101394,11.00,292.90,0.558,534.076430
1760285640.3101358,8.00,292.90,0.258,534.334062
1760285641.3101592,15.00,292.90,0.564,534.898180
1760285642.3101544,3.00,292.90,0.333,535.230927
1760285643.310225,11.00,292.90,0.307,535.537811
1760285644.310141,15.00,292.90,0.271,535.808457
1760285645.3101377,7.00,292.90,0.302,536.110764
1760285646.3101673,27.00,292.90,0.480,536.590857
1760285647.310142,14.00,292.90,0.655,537.245868
1760285648.310142,8.00,292.90,0.284,537.529545
1760285649.3101678,15.00,292.90,0.522,538.051643
1760285650.3101401,10.00,292.90,0.403,538.454286
1760285651.3101475,8.00,292.90,0.303,538.757615
1760285652.3102124,15.00,292.90,0.566,539.323458
1760285653.310164,14.00,292.90,0.281,539.604770
1760285654.3101647,4.00,292.90,0.203,539.807442
1760285655.3101444,12.00,292.90,0.451,540.258804
1760285656.310136,10.00,292.90,0.353,540.611645
1760285657.3101423,1.00,292.90,0.197,540.808779
1760285658.3101375,60.00,294.77,0.980,541.788770
1760285659.310141,169.00,295.90,1.813,543.601634
1760285660.310136,82.00,296.27,1.108,544.709792
1760285661.3101442,142.00,296.27,1.655,546.364506
1760285662.310206,84.00,296.27,1.232,547.596193
1760285663.3101363,14.00,296.27,0.436,548.031779
1760285664.3101351,68.00,296.27,0.862,548.893337
1760285665.3101404,141.00,296.27,1.638,550.531176
1760285666.310143,119.00,296.27,1.267,551.798521
1760285667.3101432,58.00,296.27,1.048,552.846929
1760285668.310164,138.00,296.27,1.598,554.444685
1760285669.3101892,0.00,296.27,0.256,554.700822
1760285670.3101962,153.00,296.27,1.595,556.295679
1760285671.310139,110.00,296.27,1.417,557.712354
1760285672.3101418,112.00,296.27,1.399,559.111436
1760285673.3101642,83.00,296.27,0.843,559.954044
1760285674.310139,80.00,296.27,0.966,560.920028
1760285675.3101604,2.00,296.27,0.198,561.117711
1760285676.3101451,124.00,296.27,1.353,562.471004
1760285677.3101656,100.00,296.27,0.984,563.454626
1760285678.3101978,98.00,296.27,1.174,564.628226
