ts,cpu_percent,rss_mb,power_w,energy_j_total
1760296790.5502315,4.00,906.59,0.053,549.354174
1760296791.5502844,3.00,906.59,0.062,549.416366
1760296792.550253,3.00,906.59,0.045,549.461194
1760296793.5502236,4.00,906.59,0.055,549.516214
1760296794.5502226,4.00,906.59,0.061,549.576910
1760296795.5503433,2.00,906.59,0.059,549.636325
1760296796.5502937,4.00,906.59,0.082,549.718764
1760296797.5503016,3.00,906.59,0.069,549.787272
1760296798.5502193,5.00,906.59,0.142,549.928958
1760296799.5502546,3.00,906.59,0.043,549.972275
1760296800.550256,4.00,906.59,0.071,550.043652
1760296801.5506434,3.00,906.59,0.188,550.232073
1760296802.5502636,3.00,906.59,0.041,550.273438
1760296803.5502603,3.00,906.59,0.059,550.332090
1760296804.5502605,4.00,906.59,0.071,550.403238
1760296805.5500069,2.00,906.59,0.035,550.438590
1760296806.5505216,4.00,906.59,0.065,550.503651
1760296807.5499878,3.00,906.59,0.073,550.576843
1760296808.5502288,5.00,906.59,0.189,550.765417
1760296809.5502179,3.00,906.59,0.053,550.818621
1760296810.550254,1.00,906.59,0.087,550.905562
1760296811.550224,4.00,906.59,0.071,550.976496
1760296812.5504107,4.00,906.59,0.154,551.130098
1760296813.5504825,3.00,906.59,0.045,551.175354
1760296814.5500207,3.00,906.59,0.080,551.255199
1760296815.550258,3.00,906.59,0.099,551.354315
1760296816.5502348,4.00,906.59,0.062,551.416430
1760296817.5502114,6.00,906.59,0.077,551.493010
1760296818.5504794,2.00,906.59,0.088,551.581018
1760296819.5502067,2.00,906.59,0.043,551.623969
1760296820.549999,4.00,906.59,0.066,551.690342
1760296821.5502732,2.00,906.59,0.063,551.753235
1760296822.5499384,6.00,906.59,0.144,551.897499
1760296823.5499966,3.00,906.59,0.061,551.958348
1760296824.5503285,5.00,906.59,0.109,552.067840
1760296825.5500286,2.00,906.59,0.099,552.166528
1760296826.549982,4.00,906.59,0.075,552.241491
1760296827.5503623,5.00,906.59,0.062,552.303622
1760296828.5500042,5.00,906.59,0.164,552.467279
1760296829.5503774,4.00,906.59,0.061,552.527990
1760296830.550002,2.00,906.59,0.051,552.579395
1760296831.5499413,2.00,906.59,0.074,552.653869
1760296832.5499938,1.00,906.59,0.050,552.703442
1760296833.550024,4.00,906.59,0.107,552.810233
1760296834.550023,4.00,906.59,0.032,552.842260
1760296835.5500104,2.00,906.59,0.041,552.883746
1760296836.5499988,3.00,906.59,0.064,552.947418
1760296837.5500388,3.00,906.59,0.027,552.974333
1760296838.5499747,4.00,906.59,0.058,553.032084
1760296839.5500267,6.00,906.59,0.054,553.086281
1760296840.5500512,7.00,906.59,0.049,553.135167
1760296841.55003,3.00,906.59,0.055,553.190508
1760296842.5500033,5.00,906.59,0.104,553.294812
1760296843.5500257,3.00,906.59,0.044,553.339106
1760296844.5501442,3.00,906.59,0.050,553.389366
1760296845.5500362,4.00,906.59,0.060,553.449452
1760296846.5499866,5.00,906.59,0.065,553.514542
1760296847.5500891,4.00,906.59,0.085,553.599987
1760296848.5500972,3.00,906.59,0.067,553.667275
1760296849.5502338,2.00,906.59,0.061,553.727849
1760296850.550226,7.00,906.59,0.184,553.911357
1760296851.5499773,4.00,906.59,0.044,553.955346
1760296852.5499806,3.00,906.59,0.069,554.024022
1760296853.5499916,3.00,906.59,0.056,554.079729
1760296854.5502212,3.00,906.59,0.065,554.144560
1760296855.5502477,3.00,906.59,0.093,554.237070
1760296856.55026,3.00,906.59,0.047,554.284552
1760296857.550001,3.00,906.59,0.038,554.322545
1760296858.5499833,6.00,906.59,0.215,554.537301
1760296859.5499876,2.00,906.59,0.061,554.598715
1760296860.550236,4.00,906.59,0.125,554.723617
1760296861.5500057,4.00,906.59,0.080,554.803141
1760296862.5499914,3.00,906.59,0.066,554.868949
1760296863.5503545,4.00,906.59,0.055,554.923786
1760296864.5500162,4.00,906.59,0.109,555.032713
1760296865.5502362,3.00,906.59,0.047,555.079998
1760296866.5502486,5.00,906.59,0.057,555.136574
1760296867.5499775,3.00,906.59,0.129,555.265077
1760296868.5499926,5.00,906.59,0.065,555.330076
1760296869.5502372,4.00,906.59,0.062,555.391749
1760296870.5499966,4.00,906.59,0.068,555.459541
1760296871.5499318,5.00,906.59,0.044,555.503499
1760296872.5502138,0.00,906.59,0.033,555.536349
1760296873.5500083,2.00,906.59,0.047,555.583527
1760296874.5501256,5.00,906.59,0.056,555.639585
1760296875.5502386,3.00,906.59,0.067,555.706415
1760296876.5502322,3.00,906.59,0.071,555.777105
1760296877.5499833,4.00,906.59,0.065,555.841738
1760296878.5503051,5.00,906.59,0.150,555.991358
1760296879.5500581,8.00,906.59,0.190,556.181320
1760296880.5502288,4.00,906.59,0.093,556.274318
1760296881.5499837,7.00,906.59,0.096,556.370397
1760296882.5502224,5.00,906.59,0.060,556.430377
1760296883.5502293,3.00,906.59,0.063,556.492919
1760296884.5504925,6.00,906.59,0.109,556.602121
1760296885.5502229,4.00,906.59,0.130,556.731859
1760296886.5502326,4.00,906.59,0.014,556.746217
1760296887.5502083,10.00,906.59,0.134,556.880182
1760296888.5502293,3.00,906.59,0.078,556.957785
1760296889.5501428,8.00,906.59,0.073,557.030855
1760296890.55023,3.00,906.59,0.092,557.123029
1760296891.5504146,2.00,906.59,0.077,557.200280
1760296892.549977,3.00,906.59,0.254,557.454448
1760296893.5502572,4.00,906.59,0.076,557.530188
1760296894.5505116,0.00,906.59,0.239,557.769022
1760296895.549946,0.00,906.59,0.489,558.258163
1760296896.5502322,0.00,906.59,0.123,558.381676
1760296897.5502217,0.00,906.59,0.039,558.420783
1760296898.5503392,1.00,906.59,0.021,558.441976
1760296899.55023,0.00,906.59,0.015,558.457158
1760296900.550233,0.00,906.59,0.063,558.519838
1760296901.550235,0.00,906.59,0.030,558.549545
1760296902.5502303,0.00,906.59,0.026,558.575560
1760296903.5502322,1.00,906.59,0.040,558.616024
1760296904.5502255,0.00,906.59,0.020,558.636363
1760296905.550241,0.00,906.59,0.045,558.681527
1760296906.5503209,0.00,906.59,0.044,558.725088
1760296907.5502815,0.00,906.59,0.039,558.764378
1760296908.5502367,1.00,906.59,0.044,558.808458
1760296909.5502641,1.00,906.59,0.044,558.852767
1760296910.5502255,0.00,906.59,0.044,558.896939
1760296911.5502298,0.00,906.59,0.055,558.951593
1760296912.5502276,0.00,906.59,0.040,558.992088
1760296913.550469,0.00,906.59,0.029,559.021307
1760296914.5502255,0.00,906.59,0.030,559.051243
1760296915.5500107,0.00,906.59,0.078,559.129120
1760296916.5502298,1.00,906.59,0.029,559.158324
1760296917.550028,0.00,906.59,0.036,559.194790
1760296918.5502486,0.00,906.59,0.047,559.241739
1760296919.550226,0.00,906.59,0.052,559.293983
1760296920.5503922,0.00,906.59,0.048,559.342366
1760296921.550269,1.00,906.59,0.071,559.413087
1760296922.550237,0.00,906.59,0.030,559.442641
1760296923.5502357,1.00,906.59,0.037,559.479978
1760296924.5502253,0.00,906.59,0.026,559.506023
1760296925.550224,0.00,906.59,0.021,559.527308
1760296926.550229,0.00,906.59,0.023,559.549951
1760296927.550239,0.00,906.59,0.044,559.593696
1760296928.5502324,1.00,906.59,0.028,559.621542
1760296929.5499856,0.00,906.59,0.034,559.655140
1760296930.5499787,1.00,906.59,0.037,559.692064
1760296931.5502365,0.00,906.59,0.043,559.735366
1760296932.5499802,0.00,906.59,0.051,559.785870
1760296933.5502257,0.00,906.59,0.024,559.810359
