sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
1049,17.483333333333334,Afternoon,0.9958333333333336,17.950000000000003,18,16,2,18,0,16.890270500274102,3436800,2025-10-12 21:13:19.002395
1050,17.5,Dinner,0.0,23.0,23,18,5,23,0,41.640502434861645,23772960,2025-10-12 21:13:20.002395
1051,17.516666666666666,Dinner,0.00555555555555524,23.25555555555554,24,11,13,24,0,105.04606308328827,61451696,2025-10-12 21:13:21.002395
1052,17.533333333333335,Dinner,0.011111111111111663,23.511111111111134,23,16,7,23,0,54.034709956676636,33190144,2025-10-12 21:13:22.002395
1053,17.55,Dinner,0.016666666666666902,23.76666666666668,23,12,11,23,0,94.94838686931989,52024512,2025-10-12 21:13:23.002395
1054,17.566666666666666,Dinner,0.022222222222222143,24.02222222222222,24,17,7,24,0,53.33653254137971,33200144,2025-10-12 21:13:24.002395
1055,17.583333333333332,Dinner,0.027777777777777384,24.277777777777757,24,17,7,24,0,53.72381441672284,33200144,2025-10-12 21:13:25.002395
1056,17.6,Dinner,0.033333333333333805,24.533333333333353,25,14,11,25,0,97.78016739990562,52044512,2025-10-12 21:13:26.002395
1057,17.616666666666667,Dinner,0.03888888888888905,24.7888888888889,25,15,10,25,0,78.52704304008512,47335920,2025-10-12 21:13:27.002395
1058,17.633333333333333,Dinner,0.04444444444444429,25.044444444444437,25,20,5,25,0,43.779980760009494,23792960,2025-10-12 21:13:28.002395
1059,17.65,Dinner,0.049999999999999524,25.299999999999976,26,15,11,26,0,82.73114650014926,52054512,2025-10-12 21:13:29.002395
1060,17.666666666666668,Dinner,0.05555555555555595,25.55555555555557,26,14,12,26,0,91.00320742324514,56763104,2025-10-12 21:13:30.002395
1061,17.683333333333334,Dinner,0.06111111111111119,25.811111111111117,26,17,9,26,0,77.80304511526573,42637328,2025-10-12 21:13:31.002395
1062,17.7,Dinner,0.06666666666666643,26.066666666666656,26,17,9,26,0,67.06611438452316,42637328,2025-10-12 21:13:32.002395
1063,17.716666666666665,Dinner,0.07222222222222167,26.322222222222194,26,19,7,26,0,55.810410231060814,33220144,2025-10-12 21:13:33.002395
1064,17.733333333333334,Dinner,0.0777777777777781,26.57777777777779,27,20,7,27,0,53.833679518531966,33230144,2025-10-12 21:13:34.002395
1065,17.75,Dinner,0.08333333333333333,26.833333333333336,27,17,10,27,0,70.77349025874153,47355920,2025-10-12 21:13:35.002395
1066,17.766666666666666,Dinner,0.08888888888888857,27.088888888888874,27,19,8,27,0,66.53045329639335,37938736,2025-10-12 21:13:36.002395
1067,17.783333333333335,Dinner,0.094444444444445,27.34444444444447,28,20,8,28,0,66.65919089326573,37948736,2025-10-12 21:13:37.002395
1068,17.8,Dinner,0.10000000000000024,27.60000000000001,28,17,11,28,0,86.7363687141603,52074512,2025-10-12 21:13:38.002395
1069,17.816666666666666,Dinner,0.10555555555555547,27.855555555555554,28,13,15,28,0,112.76872303590478,70908880,2025-10-12 21:13:39.002395
1070,17.833333333333332,Dinner,0.11111111111111072,28.111111111111093,28,17,11,28,0,87.37485017861347,52074512,2025-10-12 21:13:40.002395
1071,17.85,Dinner,0.11666666666666714,28.36666666666669,28,16,12,28,0,90.12820467848671,56783104,2025-10-12 21:13:41.002395
1072,17.866666666666667,Dinner,0.12222222222222238,28.622222222222227,29,16,13,29,0,98.15035741397377,61501696,2025-10-12 21:13:42.002395
1073,17.883333333333333,Dinner,0.12777777777777763,28.877777777777773,29,20,9,29,0,69.28731696587357,42667328,2025-10-12 21:13:43.002395
1074,17.9,Dinner,0.13333333333333286,29.13333333333331,29,18,11,29,0,86.16960703411364,52084512,2025-10-12 21:13:44.002395
1075,17.916666666666668,Dinner,0.13888888888888928,29.388888888888907,29,17,12,29,0,91.03517993069796,56793104,2025-10-12 21:13:45.002395
1076,17.933333333333334,Dinner,0.14444444444444451,29.644444444444446,29,21,8,29,0,58.47776817270265,37958736,2025-10-12 21:13:46.002395
1077,17.95,Dinner,0.14999999999999977,29.89999999999999,29,21,8,29,0,55.35483510363426,37958736,2025-10-12 21:13:47.002395
1078,17.966666666666665,Dinner,0.155555555555555,30.15555555555553,31,22,9,31,0,71.36476154846605,42687328,2025-10-12 21:13:48.002395
1079,17.983333333333334,Dinner,0.16111111111111143,30.411111111111126,30,20,10,30,0,83.32343343317916,47385920,2025-10-12 21:13:49.002395
1080,18.0,Dinner,0.16666666666666666,30.666666666666664,31,23,8,31,0,57.88308119372232,37978736,2025-10-12 21:13:50.002395
1081,18.016666666666666,Dinner,0.17222222222222192,30.92222222222221,31,22,9,31,0,79.7800427742092,42687328,2025-10-12 21:13:51.002395
1082,18.033333333333335,Dinner,0.17777777777777834,31.177777777777806,31,20,11,31,0,81.16988612915344,52104512,2025-10-12 21:13:52.002395
1083,18.05,Dinner,0.18333333333333357,31.433333333333344,31,22,9,31,0,69.57000561282433,42687328,2025-10-12 21:13:53.002395
1084,18.066666666666666,Dinner,0.1888888888888888,31.688888888888883,32,23,9,32,0,60.154198593295405,42697328,2025-10-12 21:13:54.002395
1085,18.083333333333332,Dinner,0.19444444444444406,31.94444444444443,32,19,13,32,0,95.28323540632755,61531696,2025-10-12 21:13:55.002395
1086,18.1,Dinner,0.20000000000000048,32.200000000000024,32,15,17,32,0,135.2382572811166,80366064,2025-10-12 21:13:56.002395
1087,18.116666666666667,Dinner,0.2055555555555557,32.45555555555556,33,19,14,33,0,106.83237490902133,66250288,2025-10-12 21:13:57.002395
1088,18.133333333333333,Dinner,0.21111111111111094,32.7111111111111,33,18,15,33,0,122.77219421197184,70958880,2025-10-12 21:13:58.002395
1089,18.15,Dinner,0.2166666666666662,32.96666666666665,33,27,6,33,0,52.43962354562069,28581552,2025-10-12 21:13:59.002395
1090,18.166666666666668,Dinner,0.22222222222222263,33.22222222222224,33,21,12,33,0,89.18386978764443,56833104,2025-10-12 21:14:00.002395
1091,18.183333333333334,Dinner,0.22777777777777786,33.47777777777778,34,20,14,34,0,110.23402694145796,66260288,2025-10-12 21:14:01.002395
1092,18.2,Dinner,0.2333333333333331,33.73333333333332,34,22,12,34,0,86.32223926435793,56843104,2025-10-12 21:14:02.002395
1093,18.216666666666665,Dinner,0.23888888888888835,33.988888888888866,34,24,10,34,0,67.8679900292456,47425920,2025-10-12 21:14:03.002395
1094,18.233333333333334,Dinner,0.24444444444444477,34.24444444444446,34,20,14,34,0,119.30015129398859,66260288,2025-10-12 21:14:04.002395
1095,18.25,Dinner,0.25,34.5,34,24,10,34,0,75.32418558837568,47425920,2025-10-12 21:14:05.002395
