sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
1074,17.9,Dinner,0.13333333333333286,29.13333333333331,29,18,11,29,0,89.6095085171792,52084512,2025-10-12 19:18:02.451510
1075,17.916666666666668,Dinner,0.13888888888888928,29.388888888888907,29,17,12,29,0,102.49838934484207,56793104,2025-10-12 19:18:03.451510
1076,17.933333333333334,Dinner,0.14444444444444451,29.644444444444446,29,21,8,29,0,63.833310448209325,37958736,2025-10-12 19:18:04.451510
1077,17.95,Dinner,0.14999999999999977,29.89999999999999,29,21,8,29,0,68.99186051737945,37958736,2025-10-12 19:18:05.451510
1078,17.966666666666665,Dinner,0.155555555555555,30.15555555555553,31,22,9,31,0,79.71205703207458,42687328,2025-10-12 19:18:06.451510
1079,17.983333333333334,Dinner,0.16111111111111143,30.411111111111126,30,20,10,30,0,90.77961600014532,47385920,2025-10-12 19:18:07.451510
1080,18.0,Dinner,0.16666666666666666,30.666666666666664,31,23,8,31,0,65.81661216126034,37978736,2025-10-12 19:18:08.451510
1081,18.016666666666666,Dinner,0.17222222222222192,30.92222222222221,31,22,9,31,0,78.21365470971936,42687328,2025-10-12 19:18:09.451510
1082,18.033333333333335,Dinner,0.17777777777777834,31.177777777777806,31,20,11,31,0,92.85047729040784,52104512,2025-10-12 19:18:10.451510
1083,18.05,Dinner,0.18333333333333357,31.433333333333344,31,22,9,31,0,70.14465529057141,42687328,2025-10-12 19:18:11.451510
1084,18.066666666666666,Dinner,0.1888888888888888,31.688888888888883,32,23,9,32,0,68.53082559382528,42697328,2025-10-12 19:18:12.451510
1085,18.083333333333332,Dinner,0.19444444444444406,31.94444444444443,32,19,13,32,0,116.79982318764814,61531696,2025-10-12 19:18:13.451510
1086,18.1,Dinner,0.20000000000000048,32.200000000000024,32,15,17,32,0,197.03066115641832,80366064,2025-10-12 19:18:14.451510
1087,18.116666666666667,Dinner,0.2055555555555557,32.45555555555556,33,19,14,33,0,126.03934142415793,66250288,2025-10-12 19:18:15.451510
1088,18.133333333333333,Dinner,0.21111111111111094,32.7111111111111,33,18,15,33,0,145.66022590908247,70958880,2025-10-12 19:18:16.451510
1089,18.15,Dinner,0.2166666666666662,32.96666666666665,33,27,6,33,0,56.932812818007676,28581552,2025-10-12 19:18:17.451510
1090,18.166666666666668,Dinner,0.22222222222222263,33.22222222222224,33,21,12,33,0,101.08749778781643,56833104,2025-10-12 19:18:18.451510
1091,18.183333333333334,Dinner,0.22777777777777786,33.47777777777778,34,20,14,34,0,129.96143485318444,66260288,2025-10-12 19:18:19.451510
1092,18.2,Dinner,0.2333333333333331,33.73333333333332,34,22,12,34,0,98.39649950000046,56843104,2025-10-12 19:18:20.451510
1093,18.216666666666665,Dinner,0.23888888888888835,33.988888888888866,34,24,10,34,0,80.47987314736983,47425920,2025-10-12 19:18:21.451510
1094,18.233333333333334,Dinner,0.24444444444444477,34.24444444444446,34,20,14,34,0,118.98454908816133,66260288,2025-10-12 19:18:22.451510
1095,18.25,Dinner,0.25,34.5,34,24,10,34,0,89.85410852946028,47425920,2025-10-12 19:18:23.451510
1096,18.266666666666666,Dinner,0.25555555555555526,34.755555555555546,35,24,11,35,0,101.53478331443954,52144512,2025-10-12 19:18:24.451510
1097,18.283333333333335,Dinner,0.2611111111111117,35.01111111111114,35,22,13,35,0,123.81282214290488,61561696,2025-10-12 19:18:25.451510
1098,18.3,Dinner,0.2666666666666669,35.26666666666667,35,28,7,35,0,56.63630422854372,33310144,2025-10-12 19:18:26.451510
1099,18.316666666666666,Dinner,0.27222222222222214,35.52222222222222,36,28,8,36,0,70.16833841680636,38028736,2025-10-12 19:18:27.451510
1100,18.333333333333332,Dinner,0.2777777777777774,35.777777777777764,36,22,14,36,0,120.65023261114523,66280288,2025-10-12 19:18:28.451510
1101,18.35,Dinner,0.2833333333333338,36.03333333333336,36,22,14,36,0,111.82904577794437,66280288,2025-10-12 19:18:29.451510
1102,18.366666666666667,Dinner,0.28888888888888903,36.28888888888889,36,25,11,36,0,93.31827775011132,52154512,2025-10-12 19:18:30.451510
1103,18.383333333333333,Dinner,0.2944444444444443,36.54444444444444,37,29,8,37,0,60.83192424331493,38038736,2025-10-12 19:18:31.451510
1104,18.4,Dinner,0.29999999999999954,36.79999999999998,37,26,11,37,0,78.13921959461516,52164512,2025-10-12 19:18:32.451510
1105,18.416666666666668,Dinner,0.30555555555555597,37.05555555555558,37,25,12,37,0,88.84733445936305,56873104,2025-10-12 19:18:33.451510
1106,18.433333333333334,Dinner,0.31111111111111117,37.31111111111111,37,20,17,37,0,168.99526321602124,80416064,2025-10-12 19:18:34.451510
1107,18.45,Dinner,0.31666666666666643,37.566666666666656,37,26,11,37,0,95.68208227008998,52164512,2025-10-12 19:18:35.451510
1108,18.466666666666665,Dinner,0.3222222222222217,37.8222222222222,37,24,13,37,0,103.47115783785026,61581696,2025-10-12 19:18:36.451510
1109,18.483333333333334,Dinner,0.3277777777777781,38.0777777777778,38,30,8,38,0,64.20645550013815,38048736,2025-10-12 19:18:37.451510
1110,18.5,Dinner,0.3333333333333333,38.33333333333333,39,23,16,39,0,123.4702331283841,75727472,2025-10-12 19:18:38.451510
1111,18.516666666666666,Dinner,0.3388888888888886,38.588888888888874,38,24,14,38,0,128.53591078955537,66300288,2025-10-12 19:18:39.451510
1112,18.533333333333335,Dinner,0.344444444444445,38.84444444444447,38,24,14,38,0,113.31130805262403,66300288,2025-10-12 19:18:40.451510
1113,18.55,Dinner,0.35000000000000026,39.100000000000016,39,20,19,39,0,187.78361746150878,89853248,2025-10-12 19:18:41.451510
1114,18.566666666666666,Dinner,0.35555555555555546,39.35555555555555,39,23,16,39,0,144.44764353841796,75727472,2025-10-12 19:18:42.451510
1115,18.583333333333332,Dinner,0.3611111111111107,39.61111111111109,39,27,12,39,0,97.0016412052829,56893104,2025-10-12 19:18:43.451510
1116,18.6,Dinner,0.36666666666666714,39.86666666666669,40,28,12,40,0,110.58839774996159,56903104,2025-10-12 19:18:44.451510
