sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
862,14.366666666666667,Afternoon,0.21666666666666679,8.600000000000001,8,8,0,8,0,12.036636625452957,80000,2025-10-12 20:37:05.749283
863,14.383333333333333,Afternoon,0.22083333333333321,8.649999999999999,9,9,0,9,0,12.58862366658933,90000,2025-10-12 20:37:06.749283
864,14.4,Afternoon,0.2250000000000001,8.700000000000001,9,9,0,9,0,12.178673888330296,90000,2025-10-12 20:37:07.749283
865,14.416666666666666,Afternoon,0.22916666666666652,8.749999999999998,9,8,1,9,0,17.350946000078693,1718400,2025-10-12 20:37:08.749283
866,14.433333333333334,Afternoon,0.2333333333333334,8.8,9,6,3,9,0,23.303276332929574,4975200,2025-10-12 20:37:09.749283
867,14.45,Afternoon,0.23749999999999982,8.849999999999998,8,8,0,8,0,12.881673749689071,80000,2025-10-12 20:37:10.749283
868,14.466666666666667,Afternoon,0.2416666666666667,8.9,9,8,1,9,0,16.306527999808573,1718400,2025-10-12 20:37:11.749283
869,14.483333333333333,Afternoon,0.24583333333333313,8.949999999999998,8,7,1,8,0,16.551308124689967,1708400,2025-10-12 20:37:12.749283
870,14.5,Afternoon,0.25,9.0,9,5,4,9,0,28.23972366766409,6603600,2025-10-12 20:37:13.749283
871,14.516666666666667,Afternoon,0.2541666666666669,9.050000000000002,9,9,0,9,0,12.776732777436134,90000,2025-10-12 20:37:14.749283
872,14.533333333333333,Afternoon,0.2583333333333333,9.1,9,7,2,9,0,19.544004334117442,3346800,2025-10-12 20:37:15.749283
873,14.55,Afternoon,0.2625000000000002,9.150000000000002,9,9,0,9,0,13.647601666485166,90000,2025-10-12 20:37:16.749283
874,14.566666666666666,Afternoon,0.2666666666666666,9.2,9,8,1,9,0,17.174790333633105,1718400,2025-10-12 20:37:17.749283
875,14.583333333333334,Afternoon,0.2708333333333335,9.250000000000002,9,8,1,9,0,16.09272688923132,1718400,2025-10-12 20:37:18.749283
876,14.6,Afternoon,0.2749999999999999,9.299999999999999,10,10,0,10,0,12.83870079969347,100000,2025-10-12 20:37:19.749283
877,14.616666666666667,Afternoon,0.2791666666666668,9.350000000000001,10,9,1,10,0,10.096603000420146,1728400,2025-10-12 20:37:20.749283
878,14.633333333333333,Afternoon,0.2833333333333332,9.399999999999999,9,9,0,9,0,13.143280332668736,90000,2025-10-12 20:37:21.749283
879,14.65,Afternoon,0.2875000000000001,9.450000000000001,9,8,1,9,0,15.678470556142404,1718400,2025-10-12 20:37:22.749283
880,14.666666666666666,Afternoon,0.2916666666666665,9.499999999999998,9,9,0,9,0,12.686187221536077,90000,2025-10-12 20:37:23.749283
881,14.683333333333334,Afternoon,0.2958333333333334,9.55,10,10,0,10,0,12.647348400059855,100000,2025-10-12 20:37:24.749283
882,14.7,Afternoon,0.2999999999999998,9.599999999999998,10,9,1,10,0,17.095668300316902,1728400,2025-10-12 20:37:25.749283
883,14.716666666666667,Afternoon,0.3041666666666667,9.65,10,9,1,10,0,16.79176430006919,1728400,2025-10-12 20:37:26.749283
884,14.733333333333333,Afternoon,0.3083333333333331,9.699999999999998,9,8,1,9,0,16.248708556102226,1718400,2025-10-12 20:37:27.749283
885,14.75,Afternoon,0.3125,9.75,10,9,1,10,0,15.939788799732924,1728400,2025-10-12 20:37:28.749283
