sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
0,0.0,Night,0.0,0.0,0,0,0,0,0,0.0,0,2025-10-10 15:55:09.499086
1,0.016666666666666666,Night,0.02777777777777778,0.02777777777777778,0,0,0,0,0,0.0,0,2025-10-10 15:55:10.499086
2,0.03333333333333333,Night,0.05555555555555556,0.05555555555555556,0,0,0,0,0,0.0,0,2025-10-10 15:55:11.499086
3,0.05,Night,0.08333333333333334,0.08333333333333334,0,0,0,0,0,0.0,0,2025-10-10 15:55:12.499086
4,0.06666666666666667,Night,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0.0,0,2025-10-10 15:55:13.499086
5,0.08333333333333333,Night,0.1388888888888889,0.1388888888888889,0,0,0,0,0,0.0,0,2025-10-10 15:55:14.499086
6,0.1,Night,0.16666666666666669,0.16666666666666669,1,1,0,1,0,13.331073001609184,5000,2025-10-10 15:55:15.499086
7,0.11666666666666667,Night,0.19444444444444445,0.19444444444444445,0,0,0,0,0,0.0,0,2025-10-10 15:55:16.499086
8,0.13333333333333333,Night,0.22222222222222224,0.22222222222222224,0,0,0,0,0,0.0,0,2025-10-10 15:55:17.499086
9,0.15,Night,0.25,0.25,0,0,0,0,0,0.0,0,2025-10-10 15:55:18.499086
10,0.16666666666666666,Night,0.2777777777777778,0.2777777777777778,0,0,0,0,0,0.0,0,2025-10-10 15:55:19.499086
11,0.18333333333333332,Night,0.3055555555555555,0.3055555555555555,0,0,0,0,0,0.0,0,2025-10-10 15:55:20.499086
12,0.2,Night,0.33333333333333337,0.33333333333333337,0,0,0,0,0,0.0,0,2025-10-10 15:55:21.499086
13,0.21666666666666667,Night,0.36111111111111116,0.36111111111111116,1,1,0,1,0,6.43004099947575,5000,2025-10-10 15:55:22.499086
14,0.23333333333333334,Night,0.3888888888888889,0.3888888888888889,0,0,0,0,0,0.0,0,2025-10-10 15:55:23.499086
15,0.25,Night,0.4166666666666667,0.4166666666666667,1,1,0,1,0,4.322752000007313,5000,2025-10-10 15:55:24.499086
16,0.26666666666666666,Night,0.4444444444444445,0.4444444444444445,0,0,0,0,0,0.0,0,2025-10-10 15:55:25.499086
17,0.2833333333333333,Night,0.4722222222222222,0.4722222222222222,1,1,0,1,0,3.9897419992485084,5000,2025-10-10 15:55:26.499086
18,0.3,Night,0.5,0.5,0,0,0,0,0,0.0,0,2025-10-10 15:55:27.499086
19,0.31666666666666665,Night,0.5277777777777778,0.5277777777777778,0,0,0,0,0,0.0,0,2025-10-10 15:55:28.499086
20,0.3333333333333333,Night,0.5555555555555556,0.5555555555555556,1,1,0,1,0,4.108746999918367,5000,2025-10-10 15:55:29.499086
21,0.35,Night,0.5833333333333334,0.5833333333333334,0,0,0,0,0,0.0,0,2025-10-10 15:55:30.499086
22,0.36666666666666664,Night,0.611111111111111,0.611111111111111,0,0,0,0,0,0.0,0,2025-10-10 15:55:31.499086
23,0.38333333333333336,Night,0.638888888888889,0.638888888888889,1,1,0,1,0,4.227031000482384,5000,2025-10-10 15:55:32.499086
24,0.4,Night,0.6666666666666667,0.6666666666666667,1,1,0,1,0,4.03895400086185,5000,2025-10-10 15:55:33.499086
25,0.4166666666666667,Night,0.6944444444444445,0.6944444444444445,1,1,0,1,0,4.30043999949703,5000,2025-10-10 15:55:34.499086
