ts,cpu_percent,rss_mb,power_w,energy_j_total
1760098774.0974932,21.00,404.70,0.023,5.156532
1760098775.097217,10.00,404.70,0.029,5.185416
1760098776.0972662,39.00,409.45,0.041,5.226490
1760098777.0978382,40.00,409.45,0.029,5.255877
1760098778.0972118,40.00,409.45,0.108,5.364300
1760098779.0974839,11.00,404.43,0.034,5.398234
1760098780.0976367,12.00,404.43,0.028,5.426187
1760098781.097259,22.00,404.43,0.026,5.452156
1760098782.0972805,43.00,404.43,0.027,5.479437
1760098783.097227,12.00,404.43,0.058,5.537036
1760098784.0972967,30.00,404.43,0.087,5.623854
1760098785.0972571,13.00,404.43,0.014,5.637464
1760098786.0972779,25.00,404.43,0.021,5.658276
1760098787.0974405,36.00,404.43,0.012,5.669903
1760098788.0972672,23.00,404.43,0.027,5.697398
1760098789.097269,56.00,404.43,0.074,5.771430
1760098790.0972118,25.00,404.43,0.565,6.336113
1760098791.0972471,38.00,404.43,0.426,6.761903
1760098792.0972998,51.00,404.43,0.141,6.902459
1760098793.0972168,12.00,404.43,0.102,7.004322
1760098794.097357,58.00,404.43,0.027,7.030871
1760098795.0972166,42.00,404.43,0.039,7.070175
1760098796.0973191,13.00,404.43,0.067,7.137219
1760098797.0973375,1.00,404.43,0.011,7.148281
1760098798.0974944,1.00,404.43,0.012,7.160594
1760098799.0974424,1.00,404.43,0.009,7.169261
1760098800.0974066,2.00,404.43,0.020,7.189645
1760098801.0972571,1.00,404.43,0.012,7.202096
1760098802.0974445,1.00,404.43,0.011,7.212685
1760098803.0972257,1.00,404.43,0.116,7.328585
1760098804.0975027,1.00,404.43,0.060,7.389037
1760098805.0972166,2.00,404.43,0.289,7.678435
1760098806.0972183,2.00,404.43,0.315,7.993544
1760098807.0973768,1.00,404.43,0.121,8.114982
1760098808.097476,3.00,404.43,0.045,8.160054
1760098809.097462,1.00,404.43,0.027,8.187397
1760098810.0975068,2.00,404.43,0.027,8.214037
1760098811.0972793,3.00,404.43,0.032,8.245819
1760098812.0976198,1.00,404.43,0.024,8.269713
1760098813.097526,1.00,404.43,0.015,8.284865
1760098814.0972536,3.00,404.43,0.050,8.334697
1760098815.0974574,1.00,404.43,0.009,8.343471
1760098816.0975373,3.00,404.43,0.027,8.370813
1760098817.0975018,3.00,404.43,0.015,8.386254
1760098818.0972145,0.00,404.43,0.083,8.469364
1760098819.0974648,0.00,404.43,0.233,8.702140
1760098820.0972478,1.00,404.43,0.030,8.731970
1760098821.097668,0.00,404.43,0.016,8.747747
