sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
33,0.55,Night,0.9166666666666667,0.9166666666666667,1,1,0,1,0,4.5199100004538195,5000,2025-10-10 14:18:15.526162
34,0.5666666666666667,Night,0.9444444444444444,0.9444444444444444,1,1,0,1,0,4.483440000512928,5000,2025-10-10 14:18:16.526162
35,0.5833333333333334,Night,0.9722222222222223,0.9722222222222223,1,1,0,1,0,4.526762999375933,5000,2025-10-10 14:18:17.526162
36,0.6,Morning,0.0,0.5,1,1,0,1,0,10.54941499933193,15000,2025-10-10 14:18:18.526162
37,0.6166666666666667,Morning,0.03703703703703715,0.5555555555555557,1,1,0,1,0,10.55188000009366,15000,2025-10-10 14:18:19.526162
38,0.6333333333333333,Morning,0.07407407407407407,0.6111111111111112,1,1,0,1,0,10.59506199999305,15000,2025-10-10 14:18:20.526162
39,0.65,Morning,0.11111111111111122,0.6666666666666669,1,1,0,1,0,10.505281000405375,15000,2025-10-10 14:18:21.526162
40,0.6666666666666666,Morning,0.14814814814814814,0.7222222222222222,1,1,0,1,0,10.610350999741058,15000,2025-10-10 14:18:22.526162
41,0.6833333333333333,Morning,0.18518518518518529,0.7777777777777779,1,1,0,1,0,10.504238999601512,15000,2025-10-10 14:18:23.526162
42,0.7,Morning,0.22222222222222218,0.8333333333333333,1,1,0,1,0,10.343785000259231,15000,2025-10-10 14:18:24.526162
43,0.7166666666666667,Morning,0.25925925925925936,0.8888888888888891,0,0,0,0,0,0.0,0,2025-10-10 14:18:25.526162
44,0.7333333333333333,Morning,0.2962962962962963,0.9444444444444444,1,1,0,1,0,10.56072600022162,15000,2025-10-10 14:18:26.526162
45,0.75,Morning,0.3333333333333334,1.0,1,1,0,1,0,10.407464999843796,15000,2025-10-10 14:18:27.526162
46,0.7666666666666667,Morning,0.37037037037037057,1.0555555555555558,1,1,0,1,0,10.51809399996273,15000,2025-10-10 14:18:28.526162
47,0.7833333333333333,Morning,0.4074074074074075,1.1111111111111112,1,1,0,1,0,10.806170999785536,15000,2025-10-10 14:18:29.526162
