sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
1016,16.933333333333334,Afternoon,0.8583333333333334,16.3,16,16,0,16,0,20.792793250507202,160000,2025-10-12 19:45:15.781267
1017,16.95,Afternoon,0.8624999999999998,16.349999999999998,16,13,3,16,0,27.878824374965916,5045200,2025-10-12 19:45:16.781267
1018,16.966666666666665,Afternoon,0.8666666666666663,16.399999999999995,16,14,2,16,0,24.38588800009711,3416800,2025-10-12 19:45:17.781267
1019,16.983333333333334,Afternoon,0.8708333333333336,16.450000000000003,16,14,2,16,0,24.756175999641528,3416800,2025-10-12 19:45:18.781267
1020,17.0,Afternoon,0.875,16.5,16,15,1,16,0,22.528664937226495,1788400,2025-10-12 19:45:19.781267
1021,17.016666666666666,Afternoon,0.8791666666666664,16.549999999999997,16,15,1,16,0,22.40720868758217,1788400,2025-10-12 19:45:20.781267
1022,17.033333333333335,Afternoon,0.8833333333333337,16.600000000000005,17,16,1,17,0,21.891160235313958,1798400,2025-10-12 19:45:21.781267
1023,17.05,Afternoon,0.8875000000000002,16.650000000000002,17,16,1,17,0,22.42612970600449,1798400,2025-10-12 19:45:22.781267
1024,17.066666666666666,Afternoon,0.8916666666666666,16.7,17,16,1,17,0,23.169266882070907,1798400,2025-10-12 19:45:23.781267
1025,17.083333333333332,Afternoon,0.895833333333333,16.749999999999996,16,16,0,16,0,17.25798193706396,160000,2025-10-12 19:45:24.781267
1026,17.1,Afternoon,0.9000000000000004,16.800000000000004,17,16,1,17,0,22.904974411764723,1798400,2025-10-12 19:45:25.781267
1027,17.116666666666667,Afternoon,0.9041666666666668,16.85,17,17,0,17,0,20.946892823785138,170000,2025-10-12 19:45:26.781267
1028,17.133333333333333,Afternoon,0.9083333333333332,16.9,17,15,2,17,0,25.624837411669432,3426800,2025-10-12 19:45:27.781267
1029,17.15,Afternoon,0.9124999999999996,16.949999999999996,17,14,3,17,0,26.132255882497276,5055200,2025-10-12 19:45:28.781267
1030,17.166666666666668,Afternoon,0.916666666666667,17.000000000000004,17,15,2,17,0,23.809558941138675,3426800,2025-10-12 19:45:29.781267
1031,17.183333333333334,Afternoon,0.9208333333333334,17.05,17,15,2,17,0,24.21386529418027,3426800,2025-10-12 19:45:30.781267
1032,17.2,Afternoon,0.9249999999999998,17.099999999999998,17,15,2,17,0,24.402941529414793,3426800,2025-10-12 19:45:31.781267
1033,17.216666666666665,Afternoon,0.9291666666666663,17.149999999999995,18,17,1,18,0,23.173051499826315,1808400,2025-10-12 19:45:32.781267
1034,17.233333333333334,Afternoon,0.9333333333333336,17.200000000000003,17,14,3,17,0,26.278165058850874,5055200,2025-10-12 19:45:33.781267
1035,17.25,Afternoon,0.9375,17.25,17,17,0,17,0,20.78712147040813,170000,2025-10-12 19:45:34.781267
1036,17.266666666666666,Afternoon,0.9416666666666664,17.299999999999997,17,15,2,17,0,24.506583529407234,3426800,2025-10-12 19:45:35.781267
1037,17.283333333333335,Afternoon,0.9458333333333337,17.350000000000005,17,14,3,17,0,25.50824935325877,5055200,2025-10-12 19:45:36.781267
1038,17.3,Afternoon,0.9500000000000002,17.400000000000002,17,16,1,17,0,24.04261517617937,1798400,2025-10-12 19:45:37.781267
1039,17.316666666666666,Afternoon,0.9541666666666666,17.45,18,12,6,18,0,34.71382633324538,9950400,2025-10-12 19:45:38.781267
1040,17.333333333333332,Afternoon,0.958333333333333,17.499999999999996,17,14,3,17,0,25.06573905905979,5055200,2025-10-12 19:45:39.781267
1041,17.35,Afternoon,0.9625000000000004,17.550000000000004,18,17,1,18,0,19.080765499792406,1808400,2025-10-12 19:45:40.781267
1042,17.366666666666667,Afternoon,0.9666666666666668,17.6,18,15,3,18,0,22.57072500035267,5065200,2025-10-12 19:45:41.781267
1043,17.383333333333333,Afternoon,0.9708333333333332,17.65,18,16,2,18,0,23.51150827800868,3436800,2025-10-12 19:45:42.781267
1044,17.4,Afternoon,0.9749999999999996,17.699999999999996,17,16,1,17,0,22.224917176037494,1798400,2025-10-12 19:45:43.781267
1045,17.416666666666668,Afternoon,0.979166666666667,17.750000000000004,18,15,3,18,0,26.98739094436557,5065200,2025-10-12 19:45:44.781267
1046,17.433333333333334,Afternoon,0.9833333333333334,17.8,18,15,3,18,0,26.627678277792356,5065200,2025-10-12 19:45:45.781267
1047,17.45,Afternoon,0.9874999999999998,17.849999999999998,18,18,0,18,0,21.60107727791506,180000,2025-10-12 19:45:46.781267
1048,17.466666666666665,Afternoon,0.9916666666666663,17.899999999999995,18,16,2,18,0,22.784932222041082,3436800,2025-10-12 19:45:47.781267
1049,17.483333333333334,Afternoon,0.9958333333333336,17.950000000000003,18,16,2,18,0,23.971957111320485,3436800,2025-10-12 19:45:48.781267
1050,17.5,Dinner,0.0,23.0,23,18,5,23,0,54.37719991317388,23772960,2025-10-12 19:45:49.781267
1051,17.516666666666666,Dinner,0.00555555555555524,23.25555555555554,24,11,13,24,0,121.29513904172502,61451696,2025-10-12 19:45:50.781267
1052,17.533333333333335,Dinner,0.011111111111111663,23.511111111111134,23,16,7,23,0,74.28141865239013,33190144,2025-10-12 19:45:51.781267
1053,17.55,Dinner,0.016666666666666902,23.76666666666668,23,12,11,23,0,120.91927191305213,52024512,2025-10-12 19:45:52.781267
1054,17.566666666666666,Dinner,0.022222222222222143,24.02222222222222,24,17,7,24,0,68.0242339999495,33200144,2025-10-12 19:45:53.781267
1055,17.583333333333332,Dinner,0.027777777777777384,24.277777777777757,24,17,7,24,0,68.1722624581198,33200144,2025-10-12 19:45:54.781267
1056,17.6,Dinner,0.033333333333333805,24.533333333333353,25,14,11,25,0,113.23773496020294,52044512,2025-10-12 19:45:55.781267
1057,17.616666666666667,Dinner,0.03888888888888905,24.7888888888889,25,15,10,25,0,88.0784237197804,47335920,2025-10-12 19:45:56.781267
1058,17.633333333333333,Dinner,0.04444444444444429,25.044444444444437,25,20,5,25,0,60.458374439840554,23792960,2025-10-12 19:45:57.781267
1059,17.65,Dinner,0.049999999999999524,25.299999999999976,26,15,11,26,0,97.88582661524113,52054512,2025-10-12 19:45:58.781267
1060,17.666666666666668,Dinner,0.05555555555555595,25.55555555555557,26,14,12,26,0,107.52128576929793,56763104,2025-10-12 19:45:59.781267
1061,17.683333333333334,Dinner,0.06111111111111119,25.811111111111117,26,17,9,26,0,88.37269869211293,42637328,2025-10-12 19:46:00.781267
1062,17.7,Dinner,0.06666666666666643,26.066666666666656,26,17,9,26,0,80.77559707691343,42637328,2025-10-12 19:46:01.781267
1063,17.716666666666665,Dinner,0.07222222222222167,26.322222222222194,26,19,7,26,0,74.23034900001277,33220144,2025-10-12 19:46:02.781267
1064,17.733333333333334,Dinner,0.0777777777777781,26.57777777777779,27,20,7,27,0,68.56807240742286,33230144,2025-10-12 19:46:03.781267
1065,17.75,Dinner,0.08333333333333333,26.833333333333336,27,17,10,27,0,90.32614892600611,47355920,2025-10-12 19:46:04.781267
1066,17.766666666666666,Dinner,0.08888888888888857,27.088888888888874,27,19,8,27,0,69.15056181471165,37938736,2025-10-12 19:46:05.781267
1067,17.783333333333335,Dinner,0.094444444444445,27.34444444444447,28,20,8,28,0,67.67192271438815,37948736,2025-10-12 19:46:06.781267
1068,17.8,Dinner,0.10000000000000024,27.60000000000001,28,17,11,28,0,94.45499132146195,52074512,2025-10-12 19:46:07.781267
1069,17.816666666666666,Dinner,0.10555555555555547,27.855555555555554,28,13,15,28,0,130.50076900006908,70908880,2025-10-12 19:46:08.781267
1070,17.833333333333332,Dinner,0.11111111111111072,28.111111111111093,28,17,11,28,0,101.79555007133396,52074512,2025-10-12 19:46:09.781267
1071,17.85,Dinner,0.11666666666666714,28.36666666666669,28,16,12,28,0,105.08777389291676,56783104,2025-10-12 19:46:10.781267
1072,17.866666666666667,Dinner,0.12222222222222238,28.622222222222227,29,16,13,29,0,110.28816282794588,61501696,2025-10-12 19:46:11.781267
1073,17.883333333333333,Dinner,0.12777777777777763,28.877777777777773,29,20,9,29,0,78.21131299985201,42667328,2025-10-12 19:46:12.781267
1074,17.9,Dinner,0.13333333333333286,29.13333333333331,29,18,11,29,0,89.77979772417116,52084512,2025-10-12 19:46:13.781267
1075,17.916666666666668,Dinner,0.13888888888888928,29.388888888888907,29,17,12,29,0,96.46666734480623,56793104,2025-10-12 19:46:14.781267
1076,17.933333333333334,Dinner,0.14444444444444451,29.644444444444446,29,21,8,29,0,74.7589753447818,37958736,2025-10-12 19:46:15.781267
