sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
0,0.0,Night,0.0,0.0,0,0,0,0,0,0.0,0,2025-10-10 15:39:55.238604
1,0.016666666666666666,Night,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0.0,0,2025-10-10 15:39:56.238604
2,0.03333333333333333,Night,0.13333333333333333,0.13333333333333333,0,0,0,0,0,0.0,0,2025-10-10 15:39:57.238604
3,0.05,Night,0.2,0.2,0,0,0,0,0,0.0,0,2025-10-10 15:39:58.238604
4,0.06666666666666667,Night,0.26666666666666666,0.26666666666666666,1,1,0,1,0,13.218115998824942,5000,2025-10-10 15:39:59.238604
5,0.08333333333333333,Night,0.3333333333333333,0.3333333333333333,1,1,0,1,0,4.22511600118014,5000,2025-10-10 15:40:00.238604
6,0.1,Night,0.4,0.4,0,0,0,0,0,0.0,0,2025-10-10 15:40:01.238604
7,0.11666666666666667,Night,0.4666666666666667,0.4666666666666667,0,0,0,0,0,0.0,0,2025-10-10 15:40:02.238604
8,0.13333333333333333,Night,0.5333333333333333,0.5333333333333333,0,0,0,0,0,0.0,0,2025-10-10 15:40:03.238604
9,0.15,Night,0.6,0.6,1,1,0,1,0,4.1664850014058175,5000,2025-10-10 15:40:04.238604
10,0.16666666666666666,Night,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0.0,0,2025-10-10 15:40:05.238604
11,0.18333333333333332,Night,0.7333333333333333,0.7333333333333333,1,1,0,1,0,3.9434730006178143,5000,2025-10-10 15:40:06.238604
12,0.2,Night,0.8,0.8,1,1,0,1,0,4.241116999764927,5000,2025-10-10 15:40:07.238604
13,0.21666666666666667,Night,0.8666666666666667,0.8666666666666667,1,1,0,1,0,4.158961000939598,5000,2025-10-10 15:40:08.238604
14,0.23333333333333334,Night,0.9333333333333333,0.9333333333333333,1,1,0,1,0,4.500718001509085,5000,2025-10-10 15:40:09.238604
15,0.25,Morning,0.0,0.5,0,0,0,0,0,0.0,0,2025-10-10 15:40:10.238604
16,0.26666666666666666,Morning,0.08888888888888886,0.6333333333333333,0,0,0,0,0,0.0,0,2025-10-10 15:40:11.238604
17,0.2833333333333333,Morning,0.17777777777777773,0.7666666666666666,1,1,0,1,0,8.046207000006689,15000,2025-10-10 15:40:12.238604
18,0.3,Morning,0.2666666666666666,0.8999999999999999,0,0,0,0,0,0.0,0,2025-10-10 15:40:13.238604
19,0.31666666666666665,Morning,0.35555555555555546,1.0333333333333332,1,1,0,1,0,10.126165001565823,15000,2025-10-10 15:40:14.238604
20,0.3333333333333333,Morning,0.44444444444444436,1.1666666666666665,1,1,0,1,0,9.158673001365969,15000,2025-10-10 15:40:15.238604
21,0.35,Morning,0.5333333333333332,1.2999999999999998,2,2,0,2,0,10.19095250103419,30000,2025-10-10 15:40:16.238604
22,0.36666666666666664,Morning,0.6222222222222221,1.4333333333333331,1,1,0,1,0,10.307287000614451,15000,2025-10-10 15:40:17.238604
23,0.38333333333333336,Morning,0.7111111111111112,1.5666666666666669,2,2,0,2,0,10.388330500973098,30000,2025-10-10 15:40:18.238604
24,0.4,Morning,0.8000000000000002,1.7000000000000002,2,2,0,2,0,10.327480000341893,30000,2025-10-10 15:40:19.238604
25,0.4166666666666667,Morning,0.888888888888889,1.8333333333333335,2,2,0,2,0,9.797702499781735,30000,2025-10-10 15:40:20.238604
26,0.43333333333333335,Morning,0.9777777777777779,1.9666666666666668,2,2,0,2,0,10.813470000357484,30000,2025-10-10 15:40:21.238604
27,0.45,Lunch,0.10000000000000009,5.700000000000001,6,5,1,6,0,15.070885833362505,2696440,2025-10-10 15:40:22.238604
28,0.4666666666666667,Lunch,0.2333333333333334,6.633333333333334,7,6,1,7,0,14.053263714231434,2711440,2025-10-10 15:40:23.238604
29,0.48333333333333334,Lunch,0.3666666666666667,7.566666666666666,8,5,3,8,0,24.59576687488152,7939320,2025-10-10 15:40:24.238604
30,0.5,Lunch,0.5,8.5,9,8,1,9,0,11.28516333341799,2741440,2025-10-10 15:40:25.238604
31,0.5166666666666667,Lunch,0.6333333333333337,9.433333333333337,10,7,3,10,0,20.575904000179435,7969320,2025-10-10 15:40:26.238604
32,0.5333333333333333,Lunch,0.7666666666666666,10.366666666666667,10,7,3,10,0,20.92516419961612,7969320,2025-10-10 15:40:27.238604
33,0.55,Lunch,0.9000000000000004,11.300000000000002,11,7,4,11,0,24.914361181799904,10590760,2025-10-10 15:40:28.238604
34,0.5666666666666667,Afternoon,0.02499999999999991,3.05,3,3,0,3,0,7.132258333513164,30000,2025-10-10 15:40:29.238604
35,0.5833333333333334,Afternoon,0.12500000000000022,3.2500000000000004,4,4,0,4,0,5.029115749948687,40000,2025-10-10 15:40:30.238604
36,0.6,Afternoon,0.22499999999999987,3.4499999999999997,3,2,1,3,0,18.00930699937453,1658400,2025-10-10 15:40:31.238604
37,0.6166666666666667,Afternoon,0.3250000000000002,3.6500000000000004,4,3,1,4,0,14.29314075039656,1668400,2025-10-10 15:40:32.238604
38,0.6333333333333333,Afternoon,0.4249999999999998,3.8499999999999996,3,3,0,3,0,4.9992480004827184,30000,2025-10-10 15:40:33.238604
39,0.65,Afternoon,0.5250000000000001,4.050000000000001,4,4,0,4,0,5.6517587499911315,40000,2025-10-10 15:40:34.238604
40,0.6666666666666666,Afternoon,0.6249999999999998,4.25,5,5,0,5,0,5.717214200558374,50000,2025-10-10 15:40:35.238604
41,0.6833333333333333,Afternoon,0.7250000000000001,4.45,4,3,1,4,0,12.456239250241197,1668400,2025-10-10 15:40:36.238604
42,0.7,Afternoon,0.8249999999999997,4.6499999999999995,4,4,0,4,0,3.249394749673229,40000,2025-10-10 15:40:37.238604
43,0.7166666666666667,Afternoon,0.925,4.85,5,4,1,5,0,11.520090399790206,1678400,2025-10-10 15:40:38.238604
44,0.7333333333333333,Dinner,0.033333333333333215,5.333333333333332,5,3,2,5,0,43.91939840024861,9482184,2025-10-10 15:40:39.238604
45,0.75,Dinner,0.16666666666666696,6.66666666666667,7,5,2,7,0,32.339181285351515,9512184,2025-10-10 15:40:40.238604
46,0.7666666666666667,Dinner,0.3000000000000007,8.000000000000007,8,4,4,8,0,53.20394975092313,18934368,2025-10-10 15:40:41.238604
47,0.7833333333333333,Dinner,0.43333333333333357,9.333333333333336,9,7,2,9,0,26.57017688862753,9542184,2025-10-10 15:40:42.238604
48,0.8,Dinner,0.5666666666666673,10.666666666666673,11,6,5,11,0,48.38194063631818,23682960,2025-10-10 15:40:43.238604
49,0.8166666666666667,Dinner,0.7000000000000002,12.000000000000002,12,7,5,12,0,45.3072456668148,23697960,2025-10-10 15:40:44.238604
50,0.8333333333333334,Dinner,0.8333333333333339,13.33333333333334,14,10,4,14,0,32.07478028551642,19024368,2025-10-10 15:40:45.238604
51,0.85,Dinner,0.9666666666666668,14.666666666666668,15,11,4,15,0,30.102428333217784,19039368,2025-10-10 15:40:46.238604
52,0.8666666666666667,Late,0.08571428571428616,2.171428571428572,3,2,1,3,0,11.788369999824985,675360,2025-10-10 15:40:47.238604
53,0.8833333333333333,Late,0.20000000000000004,2.4,2,1,1,2,0,14.970372500101803,665360,2025-10-10 15:40:48.238604
54,0.9,Late,0.31428571428571467,2.6285714285714294,3,3,0,3,0,4.820593666712132,30000,2025-10-10 15:40:49.238604
55,0.9166666666666666,Late,0.42857142857142855,2.857142857142857,3,2,1,3,0,12.585091333676246,675360,2025-10-10 15:40:50.238604
56,0.9333333333333333,Late,0.5428571428571431,3.0857142857142863,3,3,0,3,0,2.912802333715566,30000,2025-10-10 15:40:51.238604
57,0.95,Late,0.657142857142857,3.314285714285714,4,4,0,4,0,6.425841249892983,40000,2025-10-10 15:40:52.238604
58,0.9666666666666667,Late,0.7714285714285717,3.5428571428571436,3,3,0,3,0,6.942946666943802,30000,2025-10-10 15:40:53.238604
59,0.9833333333333333,Late,0.8857142857142856,3.7714285714285714,4,3,1,4,0,9.700248249828292,685360,2025-10-10 15:40:54.238604
